sim_time,rsu_id,rsu_x,rsu_y,obj_type,obj_id,obj_x,obj_y,distance_m,speed_mps
24.8,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,5.993892378055665,4.313803226689943,6.9694618902783265
24.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,152.16097284063272,142.16997643312428,8.520204952145926
24.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,136.32872813642376,126.33886002559333,8.46934817129236
24.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,120.6331139037047,110.64468307166909,8.280809138984614
24.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,56.30559743830674,46.333231639057075,9.240143150451594
24.8,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,39.475825340771266,29.51921881621621,9.332797783726534
25.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,78.72489366572499,68.74351612599698,9.537287096869202
25.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,58.95459269989883,48.980732399720075,9.410126804221155
25.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,44.97736497985932,35.01394095120241,9.33939388050884
25.0,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,20.828907156006434,10.946471129702367,5.947558002588339
25.0,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,7.367755487412843,3.0803751677426034,6.869315546785893
25.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,153.84718922593132,143.85608728239794,8.431081926492974
25.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,138.0177088335683,128.02770705982462,8.44490348572266
25.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,122.32326455720676,112.33465965937788,8.450753267510303
25.0,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,58.14983403858972,48.17641038873416,9.221183001414873
25.0,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,41.299935868604926,31.340803840660836,9.120552639168295
25.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,80.62790464921892,70.64602547305233,9.515054917469621
25.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,60.81925967735536,50.84444073991253,9.323334887282677
25.2,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,46.79183596204495,36.82660985561967,9.07235491092816
25.2,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,22.007131034774705,12.113265277630552,5.891119393841364
25.2,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,8.741480395303814,2.0356501652800554,6.868624539454854
25.2,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,155.52828212068866,145.5370773961012,8.405464473786763
25.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,139.70100982472835,129.71087830075888,8.416504955800278
25.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,124.01611025403732,114.02733618506043,8.46422848415278
25.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,59.989782878258275,50.01538155623132,9.199744198342787
25.2,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,43.1685586102871,33.20712695016012,9.343113708410858
25.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,82.53905771403686,72.55670123455428,9.555765324089677
25.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,62.664229633314605,52.688528949577744,9.224849779796205
25.4,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,48.64818597966034,38.68129107874263,9.281750088076944
25.4,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,23.18297929380089,13.279719238778473,5.879241295130924
25.4,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,10.105755541784536,1.6034912642787342,6.82137573240361
25.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,157.23011063300075,147.23880425012163,8.509142561560497
25.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,141.39172793663062,131.40146943688856,8.453590559511369
25.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,125.69089858048198,115.70196201603224,8.373941632223337
25.4,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,61.836415670541506,51.86110285723936,9.23316396141611
25.4,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,45.03804268367438,35.07455537997577,9.347420366936374
25.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,84.45104956674577,74.46824008656331,9.55995926354453
25.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,64.49075117362894,54.51423633755079,9.132607701571658
25.6,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,50.494440665828975,40.52603761581366,9.231273430843132
25.6,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,24.361037041094153,14.449892210521101,5.890288736466318
25.6,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,11.456931997986601,2.1639433557182826,6.755882281010321
25.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,158.9419506978292,148.95054440207525,8.55920032414235
25.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,143.08887413064826,133.0984914165579,8.485730970088271
25.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,127.37783707806491,117.38874152628415,8.434692487914642
25.6,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,63.66605398935621,53.68989989549706,9.14819159407355
25.6,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,46.8946819737622,36.92935902429195,9.283196450439116
25.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,86.363492810753,76.38025290778975,9.562216220036149
25.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,66.37295628603256,56.39565763803928,9.411025562018155
25.8,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,52.27215946286448,42.30242860231364,8.888593985177547
25.8,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,25.537012748374604,15.619179400440826,5.879878536402248
25.8,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,12.800102806938781,3.224992361142351,6.715854044760899
25.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,144.7998649454611,134.809360169517,8.554954074064202
25.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,129.05600913814433,119.06675989503496,8.390860300397124
25.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,65.49781517148875,55.52087435198339,9.158805910662748
25.8,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,48.71598877524493,38.74903594729669,9.106534007413682
26.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,88.27120985927583,78.28756154610257,9.53858524261415
26.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,68.21328635411082,58.23527031057472,9.201650340391323
26.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,54.1297893842002,44.158785208538845,9.288149606678605
26.0,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,26.705356980988757,16.781804189724948,5.841721163070761
26.0,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,14.126085790718642,4.425447316641602,6.629914918899313
26.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,146.493794531363,136.50317192494077,8.469647929509396
26.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,130.7504184014295,120.76101831352815,8.472046316425782
26.0,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,67.35301081189849,57.37532439289336,9.27597820204869
26.0,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,50.54800636420445,40.579561605709394,9.160087944797587
26.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,90.17892122775913,80.19488393437081,9.538556842416526
26.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,70.07241893268903,60.09372277055646,9.295662892891094
26.2,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,55.958472897576755,45.98631569366366,9.143417566882766
26.2,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,27.878983936323785,17.950433604660475,5.868134776675142
26.2,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,15.457479454312345,5.687185771033108,6.656968317968504
26.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,148.17542879207627,138.18469206780517,8.408171303566462
26.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,132.4255783829471,122.43603326798497,8.375799907587991
26.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,69.2111659055194,59.23277950502527,9.290775468104519
26.2,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,52.422255474260396,42.4524175933882,9.371245550279712
26.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,92.09400106156916,82.10959146346374,9.575399169050158
26.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,71.915289479008,61.93595943609301,9.214352731594815
26.4,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,57.758079308997694,47.784873540530725,8.998032057104696
26.4,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,29.052611497812904,19.119675857257427,5.868137807445601
26.4,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,16.770693671498794,6.957175633349634,6.56607108593224
26.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,149.86938906362698,139.8785401590689,8.469801357753544
26.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,134.10886763348736,124.11918073072545,8.41644625270128
26.4,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,71.05145011230876,61.07241243651445,9.201421033946797
26.4,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,54.29240289989646,44.32129233953762,9.350737128180356
26.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,94.0000811297782,84.0153178284134,9.530400341045112
26.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,73.81062620809158,63.830682411116236,9.476683645417914
26.6,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,59.5727376081145,49.598551530896245,9.07329149558401
26.6,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,30.25178876868728,20.314894740842945,5.995886354371906
26.6,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,18.082153414741235,8.239005026058273,6.557298716212197
26.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,151.5510812320802,141.56012361527158,8.408460842266164
26.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,135.80794420159475,125.81811802849214,8.495382840537005
26.6,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,72.90644840337319,62.92679278913119,9.274991455322132
26.6,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,56.118441138913475,46.146187416550745,9.130191195085091
26.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,95.91522011669053,85.93011723312954,9.575694934561849
26.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,75.6510361813054,65.6705303136732,9.202049866069109
26.8,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,61.459733993432174,51.48460180165327,9.434981926588401
26.8,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,31.43691658665612,21.496543739477108,5.925639089844189
26.8,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,19.37007571751777,9.505699287901772,6.439611513882678
26.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,153.23572083262607,143.24465687222678,8.423198002729274
26.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,137.47561116789979,127.48565190887003,8.338334831525144
26.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,74.73562762996202,64.75539733987509,9.145896132944152
26.8,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,58.0007523418211,48.027411187579574,9.41155601453811
27.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,97.82082994321136,87.83540386378633,9.528049132604153
27.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,77.53532637099666,67.5542767560799,9.421450948456302
27.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,63.257869655356465,53.281898241588,8.99067830962146
27.0,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,32.60093978577759,22.657503816624295,5.820115995607339
27.0,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,20.6705995277252,10.789888520327231,6.502619051037156
27.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,154.90574745026657,144.91458050907244,8.350133088202526
27.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,139.1651538424429,129.17506325580777,8.447713372715592
27.0,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,76.59794891160692,66.61716595017387,9.311606408224442
27.0,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,59.863263896592514,49.88892749319458,9.312557773857076
27.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,99.72931396735311,89.74357795994001,9.542420120708645
27.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,79.39493858810854,69.41338128666084,9.298061085559427
27.2,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,65.10000281528266,55.1232284091213,9.210665799630977
27.2,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,33.779155274411664,23.832923143512634,5.891077443170361
27.2,RSU_A2,600.0,10.0,vehicle,veh_41,598.4,21.924878689529855,12.031738517770545,6.27139580902327
27.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,156.60860881030354,146.61733927913374,8.514306800184771
27.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,140.82233719413404,130.83212109010427,8.285916758455778
27.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,78.43282717521957,68.45152909317271,9.174391318063252
27.2,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,61.712608142461974,51.73735440564993,9.246721229347296
